,POP_2015,community_space,education,food_choices,nightlife,ID_HDC_G0,lng,lat
1268,3.586,1716,375,3884,337,4733.0,36.16820138996213,-0.28023850801133465
1269,16.664,1920,594,4089,435,4733.0,36.169199174736406,-0.28023850801133465
1270,5.056,1936,610,4105,451,4733.0,36.17019695951067,-0.28023850801133515
1271,78.742,595,742,605,4991,4733.0,36.100353564989234,-0.28104727963600107
1272,72.446,390,835,403,4789,4733.0,36.10135134980605,-0.2810472796360015
1273,59.759,421,867,506,4892,4733.0,36.10234913462287,-0.28104727963600007
1274,36.56,1222,1100,1253,4292,4733.0,36.108335843523804,-0.28104727963600107
1275,31.95,1222,1100,1253,4292,4733.0,36.10933362834062,-0.281047279636001
1276,36.541,1270,683,1302,4198,4733.0,36.11132919797427,-0.28104727963600107
1277,26.591,1270,683,1302,4198,4733.0,36.11232698279109,-0.2810472796360015
1278,23.649,1643,778,1675,3887,4733.0,36.11332476760791,-0.28104727963600007
1279,23.48,1757,891,1788,3965,4733.0,36.114322552424724,-0.2810472796360015
1280,64.988,1876,1010,1810,3839,4733.0,36.11532033724154,-0.281047279636001
1281,42.463,2022,1205,1849,3877,4733.0,36.116318122058374,-0.28104727963600057
1282,11.956,1932,1644,1759,3787,4733.0,36.11731590687519,-0.28104727963600107
1283,24.639,1932,1644,1759,3787,4733.0,36.11831369169201,-0.2810472796360015
1284,48.111,566,493,1395,3679,4733.0,36.119311476508834,-0.28104727963600057
1285,39.127,397,331,1226,3510,4733.0,36.12030926132565,-0.28104727963600107
1286,51.908,315,316,1208,3493,4733.0,36.121307046142476,-0.2810472796360006
1287,67.309,172,286,1193,3406,4733.0,36.1223048309593,-0.28104727963600057
1288,70.618,405,519,960,3173,4733.0,36.12430040059294,-0.28104727963600057
1289,14.201,315,959,935,3089,4733.0,36.12629597022658,-0.28104727963600107
1290,80.821,330,973,950,3103,4733.0,36.127293755043404,-0.281047279636001
1291,94.194,491,1135,1111,3265,4733.0,36.128291539860214,-0.28104727963600057
1292,33.23,1962,296,3079,3323,4733.0,36.151240590647106,-0.281047279636001
1293,25.956,2026,937,3144,2318,4733.0,36.15323616028074,-0.28104727963600057
1294,51.161,1978,889,3095,2270,4733.0,36.154233945097566,-0.28104727963600107
1295,50.888,1998,908,3115,2289,4733.0,36.155231729914384,-0.28104727963600107
1296,26.112,1567,1056,3263,1804,4733.0,36.157227299548026,-0.281047279636001
1297,47.764,1573,1081,3317,1706,4733.0,36.15822508436485,-0.2810472796360015
1298,50.603,1496,989,3260,1614,4733.0,36.15922286918167,-0.28104727963600007
1299,43.55,1626,891,3396,1567,4733.0,36.16022065399849,-0.2810472796360015
1300,39.44,1457,561,3626,1235,4733.0,36.16121843881531,-0.28104727963600057
1301,36.26,1409,512,3577,1186,4733.0,36.162216223632136,-0.28104727963600057
1302,35.211,1448,376,3617,1050,4733.0,36.16321400844895,-0.2810472796360015
1303,32.459,1503,382,3672,881,4733.0,36.16421179326578,-0.28104727963600057
1304,39.083,1479,414,3648,726,4733.0,36.165209578082596,-0.28104727963600107
1305,15.938,1484,439,3653,560,4733.0,36.16620736289942,-0.28104727963600107
1306,2.349,1572,364,3740,469,4733.0,36.16720514771624,-0.28104727963600057
1307,13.975,1711,488,3880,588,4733.0,36.16820293253305,-0.28104727963600107
1308,4.168,1904,578,4073,419,4733.0,36.169200717349874,-0.2810472796360015
1309,150.29,666,970,330,4716,4733.0,36.100355109103695,-0.2818560512821233
1310,189.024,649,1048,252,4638,4733.0,36.101352893963195,-0.2818560512821228
1311,56.724,1305,1184,1329,4209,4733.0,36.10833738797968,-0.2818560512821238
1312,72.277,1305,1184,1329,4209,4733.0,36.10933517283919,-0.2818560512821233
1313,1.462,1480,893,1512,3988,4733.0,36.11133074255819,-0.2818560512821229
1314,7.814,1518,653,1550,3967,4733.0,36.11232852741769,-0.2818560512821233
1315,52.526,1588,723,1620,3941,4733.0,36.11332631227719,-0.2818560512821238
1316,71.752,1735,869,1747,3795,4733.0,36.114324097136674,-0.2818560512821228
1317,42.238,1827,982,1654,3682,4733.0,36.11532188199618,-0.2818560512821233
1318,25.354,1943,1117,1770,3798,4733.0,36.11631966685569,-0.2818560512821238
1319,54.281,397,331,1226,3510,4733.0,36.12031080629368,-0.2818560512821238
1320,80.738,303,371,1121,3406,4733.0,36.12130859115318,-0.2818560512821233
1321,92.512,436,504,989,3273,4733.0,36.12230637601267,-0.2818560512821233
1322,130.427,444,513,980,3265,4733.0,36.12330416087217,-0.2818560512821228
1323,138.645,465,594,903,3170,4733.0,36.12430194573167,-0.2818560512821243
1324,95.794,162,806,782,2936,4733.0,36.12629751545066,-0.2818560512821238
1325,120.473,117,852,828,2891,4733.0,36.127295300310166,-0.2818560512821233
1326,63.752,461,1105,1081,3234,4733.0,36.12829308516967,-0.2818560512821238
1327,8.44,1790,125,2908,3151,4733.0,36.15024435207865,-0.2818560512821233
1328,10.009,1981,892,3098,2273,4733.0,36.152239921797644,-0.2818560512821228
1329,44.224,1955,865,3072,2246,4733.0,36.15323770665714,-0.2818560512821238
1330,68.262,1898,808,3015,2189,4733.0,36.15423549151665,-0.2818560512821229
1331,40.218,1880,791,2998,2172,4733.0,36.15523327637614,-0.2818560512821238
1332,47.816,1880,791,2998,2172,4733.0,36.15623106123564,-0.2818560512821233
1333,13.678,1500,989,3196,1737,4733.0,36.15722884609514,-0.2818560512821238
1334,48.632,1443,964,3171,1680,4733.0,36.158226630954644,-0.2818560512821224
1335,60.599,1403,884,3366,1509,4733.0,36.15922441581414,-0.2818560512821243
1336,47.077,1310,790,3459,1415,4733.0,36.160222200673644,-0.2818560512821228
1337,40.365,1277,546,3446,1181,4733.0,36.16121998553314,-0.2818560512821233
1338,32.611,1260,564,3428,1163,4733.0,36.16221777039264,-0.2818560512821233
1339,24.714,1384,502,3552,805,4733.0,36.16421334011164,-0.2818560512821233
1340,19.353,1320,568,3489,731,4733.0,36.16521112497114,-0.2818560512821233
1341,11.967,1452,467,3621,589,4733.0,36.16620890983063,-0.2818560512821233
1342,34.413,1654,555,3823,655,4733.0,36.16720669469013,-0.2818560512821238
1343,15.472,1711,488,3880,588,4733.0,36.16820447954963,-0.2818560512821233
1344,149.476,649,1048,252,4638,4733.0,36.10035665765547,-0.2826648229497642
1345,160.281,597,1043,195,4581,4733.0,36.10135444255777,-0.2826648229497638
1346,40.139,1568,1447,1302,4182,4733.0,36.10734115197157,-0.28266482294976475
1347,20.875,1449,1328,1185,4064,4733.0,36.108338936873864,-0.28266482294976375
1348,15.347,1305,1184,1329,4209,4733.0,36.10933672177617,-0.28266482294976375
1349,29.833,1480,893,1512,3988,4733.0,36.11133229158077,-0.28266482294976475
1350,34.105,1630,776,1662,3844,4733.0,36.11233007648307,-0.28266482294976325
1351,99.861,1669,821,1701,3799,4733.0,36.113327861385365,-0.2826648229497638
1352,62.214,1827,982,1654,3682,4733.0,36.11432564628766,-0.2826648229497642
1353,52.488,1827,982,1654,3682,4733.0,36.115323431189964,-0.28266482294976375
1354,83.165,589,702,776,3061,4733.0,36.12330571040837,-0.2826648229497638
1355,139.141,533,647,831,3116,4733.0,36.12430349531066,-0.28266482294976375
1356,131.668,224,818,720,2905,4733.0,36.12629906511526,-0.28266482294976325
1357,134.674,62,919,845,2799,4733.0,36.12729685001756,-0.28266482294976425
1358,110.05,48,1018,820,2725,4733.0,36.12829463491987,-0.28266482294976325
1359,58.21,97,1066,773,2677,4733.0,36.12929241982216,-0.28266482294976425
1360,14.482,1715,50,2832,3076,4733.0,36.15024590277046,-0.28266482294976375
1361,26.851,1873,784,2990,2165,4733.0,36.15323925747735,-0.28266482294976325
1362,51.9,1786,697,2903,2078,4733.0,36.15423704237966,-0.28266482294976425
1363,39.959,1866,777,2983,2158,4733.0,36.155234827281944,-0.28266482294976325
1364,26.656,1880,791,2998,2172,4733.0,36.15623261218425,-0.2826648229497643
1365,21.094,1509,865,3072,1746,4733.0,36.15723039708655,-0.2826648229497638
1366,43.382,1439,937,3144,1676,4733.0,36.158228181988854,-0.28266482294976425
1367,55.18,1241,925,3299,1478,4733.0,36.15922596689115,-0.28266482294976375
1368,36.197,1310,790,3459,1415,4733.0,36.16022375179345,-0.2826648229497643
1369,37.264,1210,701,3379,1315,4733.0,36.161221536695756,-0.2826648229497638
1370,25.852,1171,653,3339,1112,4733.0,36.16221932159805,-0.2826648229497642
1371,21.263,1127,718,3296,1009,4733.0,36.16321710650035,-0.2826648229497633
1372,40.41,1183,703,3351,858,4733.0,36.16421489140266,-0.2826648229497638
1373,30.989,1275,610,3444,766,4733.0,36.165212676304954,-0.2826648229497642
1374,43.135,1654,555,3823,655,4733.0,36.167208246109546,-0.28266482294976375
1375,1.087,1697,1120,1290,4169,4733.0,36.110336060096785,-0.28347359463898425
1376,41.901,1669,821,1701,3799,4733.0,36.11233162998724,-0.2834735946389847
1377,65.306,1669,821,1701,3799,4733.0,36.11332941493245,-0.2834735946389847
1378,22.112,1699,1110,1525,3554,4733.0,36.1153249848229,-0.2834735946389847
1379,0.656,1571,1282,1397,3426,4733.0,36.116322769768125,-0.28347359463898425
1380,32.845,1571,1282,1397,3426,4733.0,36.11732055471334,-0.2834735946389847
1381,97.255,813,927,727,3073,4733.0,36.12230947943946,-0.28347359463898425
1382,107.099,647,761,717,3002,4733.0,36.12330726438468,-0.2834735946389847
1383,150.943,589,702,776,3061,4733.0,36.124305049329905,-0.28347359463898425
1384,85.095,332,925,613,2839,4733.0,36.12530283427513,-0.28347359463898425
1385,96.759,332,925,613,2839,4733.0,36.12630061922035,-0.2834735946389847
1386,137.349,37,956,831,2736,4733.0,36.12729840416557,-0.2834735946389842
1387,140.464,134,1076,734,2639,4733.0,36.12829618911079,-0.2834735946389847
1388,109.14,255,1225,869,2518,4733.0,36.12929397405602,-0.2834735946389847
1389,5.184,294,1264,908,2553,4733.0,36.13029175900124,-0.2834735946389847
1390,18.53,670,1523,1284,2401,4733.0,36.13228732889169,-0.28347359463898425
1391,13.125,670,1523,1284,2401,4733.0,36.133285113836905,-0.2834735946389842
1392,34.054,1349,2254,1964,2290,4733.0,36.13428289878214,-0.2834735946389847
1393,59.616,1400,2124,2014,2159,4733.0,36.13528068372736,-0.28347359463898425
1394,38.053,1330,2054,1944,2089,4733.0,36.136278468672586,-0.2834735946389847
1395,16.997,1455,2050,1966,1964,4733.0,36.137276253617806,-0.28347359463898425
1396,17.088,2002,1381,2592,2523,4733.0,36.14026960845347,-0.28347359463898425
1397,21.989,2106,1278,2488,2420,4733.0,36.1412673933987,-0.28347359463898425
1398,14.365,2391,1530,2547,2478,4733.0,36.14226517834392,-0.2834735946389847
1399,35.201,2391,1530,2547,2478,4733.0,36.143262963289146,-0.2834735946389847
1400,14.158,2071,988,2617,2571,4733.0,36.14525853317959,-0.2834735946389847
1401,4.823,2049,1010,2595,2549,4733.0,36.14625631812481,-0.2834735946389847
1402,51.77,1690,0,2808,3051,4733.0,36.14924967296049,-0.2834735946389847
1403,33.606,1591,99,2708,2952,4733.0,36.15024745790571,-0.2834735946389847
1404,46.83,1694,605,2811,1986,4733.0,36.1542385976866,-0.2834735946389847
1405,67.328,1694,605,2811,1986,4733.0,36.15523638263183,-0.2834735946389847
1406,31.363,1512,700,2907,1749,4733.0,36.15623416757705,-0.28347359463898425
1407,23.61,1399,813,3020,1636,4733.0,36.15723195252227,-0.2834735946389842
1408,36.16,1281,932,3139,1518,4733.0,36.15822973746749,-0.2834735946389847
1409,24.786,1339,995,3201,1576,4733.0,36.15922752241271,-0.28347359463898425
1410,36.152,1130,813,3298,1367,4733.0,36.16022530735793,-0.28347359463898425
1411,21.37,1204,707,3373,1310,4733.0,36.16122309230316,-0.2834735946389847
1412,32.773,1012,811,3181,1038,4733.0,36.16222087724837,-0.28347359463898425
1413,6.678,1084,766,3253,961,4733.0,36.16321866219361,-0.2834735946389847
1414,32.423,1282,843,3451,998,4733.0,36.16421644713883,-0.2834735946389847
1415,32.324,1282,843,3451,998,4733.0,36.165214232084054,-0.28347359463898425
1416,18.367,1404,829,3573,985,4733.0,36.166212017029274,-0.2834735946389847
1417,20.875,1697,1120,1290,4169,4733.0,36.11033761795363,-0.2842823663498469
1418,0.094,1838,2403,1656,3695,4733.0,36.11133540294191,-0.2842823663498464
1419,77.093,1833,2411,1656,3689,4733.0,36.112333187930176,-0.28428236634984644
1420,48.947,1754,2488,1580,3610,4733.0,36.11333097291844,-0.2842823663498474
1421,32.944,1647,1118,1473,3502,4733.0,36.115326542894984,-0.2842823663498469
1422,7.233,1571,1282,1397,3426,4733.0,36.116324327883255,-0.28428236634984644
1423,36.779,1571,1282,1397,3426,4733.0,36.11732211287152,-0.2842823663498469
1424,23.337,1349,1781,1175,3204,4733.0,36.118319897859784,-0.2842823663498469
1425,27.138,1369,1902,1196,3128,4733.0,36.11931768284806,-0.2842823663498469
1426,97.669,813,927,727,3073,4733.0,36.122311037812864,-0.2842823663498469
1427,119.811,745,859,619,2998,4733.0,36.123308822801135,-0.2842823663498469
1428,129.324,578,967,572,2826,4733.0,36.1243066077894,-0.28428236634984644
1429,119.177,402,996,543,2769,4733.0,36.125304392777664,-0.2842823663498469
1430,90.058,386,980,559,2785,4733.0,36.126302177765936,-0.2842823663498469
1431,15.194,267,1184,600,2582,4733.0,36.12729996275421,-0.2842823663498469
1432,34.385,234,1152,633,2611,4733.0,36.12829774774247,-0.2842823663498469
1433,31.159,317,1236,807,2456,4733.0,36.129295532730744,-0.2842823663498469
1434,0.138,317,1236,807,2456,4733.0,36.130293317719016,-0.2842823663498464
1435,17.179,711,1331,1325,2209,4733.0,36.13328667268382,-0.2842823663498469
1436,3.419,741,1301,1347,2179,4733.0,36.1342844576721,-0.2842823663498469
1437,100.233,1400,2124,2014,2159,4733.0,36.13528224266037,-0.2842823663498469
1438,83.358,1455,2050,1966,1964,4733.0,36.13628002764863,-0.2842823663498469
1439,32.659,1467,2038,1954,1952,4733.0,36.137277812636896,-0.2842823663498469
1440,13.017,2171,1310,2423,2355,4733.0,36.141268952589975,-0.2842823663498469
1441,14.754,2219,1358,2375,2306,4733.0,36.14226673757825,-0.2842823663498469
1442,26.384,2391,1530,2547,2478,4733.0,36.14326452256652,-0.2842823663498469
1443,43.252,2001,984,2547,2501,4733.0,36.145260092543054,-0.2842823663498469
1444,13.756,1978,960,2524,2525,4733.0,36.146257877531326,-0.2842823663498469
1445,45.015,1506,184,2623,2867,4733.0,36.1502490174844,-0.2842823663498474
1446,53.365,1478,212,2595,2839,4733.0,36.15124680247268,-0.2842823663498469
1447,32.711,1613,523,2730,2088,4733.0,36.15424015743748,-0.2842823663498469
1448,49.307,1618,529,2736,2002,4733.0,36.15523794242575,-0.2842823663498469
1449,0.013,1399,813,3020,1636,4733.0,36.15723351240228,-0.2842823663498469
1450,0.027,1281,932,3139,1518,4733.0,36.15823129739056,-0.2842823663498474
1451,5.612,1169,926,3250,1406,4733.0,36.15922908237883,-0.2842823663498469
1452,7.431,1169,926,3250,1406,4733.0,36.16022686736709,-0.2842823663498469
1453,3.469,1009,903,3177,1246,4733.0,36.16122465235536,-0.28428236634984644
1454,4.213,916,910,3084,1125,4733.0,36.16222243734362,-0.2842823663498469
1455,13.473,1012,811,3181,1038,4733.0,36.1632202223319,-0.2842823663498469
1456,7.413,1282,843,3451,998,4733.0,36.16421800732017,-0.2842823663498469
1457,32.566,1258,976,3427,1131,4733.0,36.165215792308445,-0.2842823663498469
1458,46.927,1404,829,3573,985,4733.0,36.16621357729671,-0.2842823663498469
1459,82.321,1754,2488,1580,3610,4733.0,36.11233475031191,-0.2850911380824129
1460,20.22,1754,2488,1580,3610,4733.0,36.113332535343346,-0.28509113808241193
1461,9.594,1464,1545,1291,3319,4733.0,36.114330320374776,-0.2850911380824124
1462,71.64,1464,1545,1291,3319,4733.0,36.11532810540622,-0.28509113808241193
1463,48.516,1448,1317,1274,3303,4733.0,36.11632589043766,-0.2850911380824133
1464,65.509,1349,1781,1175,3204,4733.0,36.117323675469095,-0.2850911380824124
1465,49.089,1329,1800,1155,3184,4733.0,36.11832146050053,-0.2850911380824124
1466,25.333,1344,1937,1170,3094,4733.0,36.11931924553197,-0.28509113808241193
1467,61.105,1273,2016,1100,3014,4733.0,36.12031703056341,-0.2850911380824129
1468,72.162,831,945,533,2945,4733.0,36.122312600626294,-0.2850911380824124
1469,120.831,831,945,533,2945,4733.0,36.12331038565773,-0.2850911380824119
1470,134.453,597,988,554,2836,4733.0,36.12430817068916,-0.2850911380824133
1471,139.554,494,1086,451,2733,4733.0,36.1253059557206,-0.2850911380824124
1472,63.752,399,1305,469,2451,4733.0,36.12730152578347,-0.2850911380824124
1473,33.475,267,1184,600,2582,4733.0,36.12829931081491,-0.2850911380824124
1474,0.0,726,1316,1336,2194,4733.0,36.1332882359721,-0.2850911380824129
1475,7.362,833,1393,1439,2088,4733.0,36.13428602100354,-0.2850911380824119
1476,12.109,2219,1358,2375,2306,4733.0,36.14127051622361,-0.2850911380824124
1477,58.473,2219,1358,2375,2306,4733.0,36.14226830125504,-0.2850911380824124
1478,30.04,1954,937,2501,2548,4733.0,36.145261656349355,-0.2850911380824124
1479,19.409,1954,937,2501,2548,4733.0,36.14625944138079,-0.2850911380824124
1480,13.315,1790,773,2336,2589,4733.0,36.147257226412236,-0.2850911380824124
1481,39.1,1478,212,2595,2839,4733.0,36.15025058150653,-0.2850911380824124
1482,21.05,1341,251,2458,2702,4733.0,36.151248366537985,-0.2850911380824124
1483,17.723,1532,442,2649,2007,4733.0,36.155239506663726,-0.2850911380824124
1484,0.0,833,990,3002,1208,4733.0,36.161226216852356,-0.2850911380824123
1485,0.0,833,990,3002,1208,4733.0,36.16222400188379,-0.2850911380824124
1486,0.233,1258,976,3427,1131,4733.0,36.16521735697811,-0.28509113808241193
1487,0.0,1737,1454,3905,1609,4733.0,36.16920849710386,-0.2850911380824128
1488,41.526,1464,1545,1291,3319,4733.0,36.114331887281885,-0.28589990983674346
1489,72.108,1464,1545,1291,3319,4733.0,36.11532967235661,-0.28589990983674346
1490,35.08,1342,1424,1169,3197,4733.0,36.116327457431346,-0.2858999098367425
1491,69.316,1254,1511,1080,3109,4733.0,36.11732524250608,-0.28589990983674346
1492,68.137,904,1035,444,2855,4733.0,36.12231416787973,-0.285899909836743
1493,160.677,904,1035,444,2855,4733.0,36.12331195295446,-0.2858999098367435
1494,107.072,645,1214,299,2686,4733.0,36.124309738029176,-0.28589990983674296
1495,140.327,598,1185,347,2733,4733.0,36.12530752310391,-0.285899909836743
1496,33.724,399,1305,469,2451,4733.0,36.12730309325336,-0.2858999098367435
1497,106.603,399,1305,469,2451,4733.0,36.12830087832809,-0.285899909836743
1498,0.0,833,1393,1439,2088,4733.0,36.13428758877648,-0.2858999098367435
1499,39.983,1156,1459,1334,1765,4733.0,36.137280944000665,-0.28589990983674296
1500,89.452,1626,1788,1704,1702,4733.0,36.13827872907539,-0.2858999098367435
1501,22.948,2255,1377,2159,2091,4733.0,36.1422698693743,-0.285899909836743
1502,41.813,2255,1377,2159,2091,4733.0,36.14326765444903,-0.28589990983674346
1503,24.802,1790,773,2336,2589,4733.0,36.146261009673225,-0.28589990983674346
1504,23.687,1790,773,2336,2589,4733.0,36.14725879474795,-0.285899909836743
1505,51.683,1297,208,2414,2658,4733.0,36.15124993504686,-0.28589990983674346
1506,37.655,1254,164,2371,2615,4733.0,36.15224772012159,-0.285899909836743
1507,0.0,591,1232,2760,1450,4733.0,36.1592322156447,-0.28589990983674296
1508,0.0,591,1232,2760,1450,4733.0,36.16023000071943,-0.285899909836743
1509,61.202,1229,1536,1056,3085,4733.0,36.115331243746176,-0.28670868161290064
1510,60.097,1254,1511,1080,3109,4733.0,36.116329028864314,-0.28670868161290164
1511,26.029,1143,1622,970,2998,4733.0,36.11732681398246,-0.2867086816129002
1512,12.78,1123,1642,950,2978,4733.0,36.1183245991006,-0.28670868161290164
1513,135.501,972,1119,360,2875,4733.0,36.12231573957318,-0.2867086816129007
1514,120.059,970,1121,358,2873,4733.0,36.12331352469132,-0.2867086816129012
1515,138.727,693,1252,251,2638,4733.0,36.12431130980946,-0.28670868161290064
1516,117.081,710,1342,172,2487,4733.0,36.1253090949276,-0.28670868161290114
1517,31.407,710,1342,172,2487,4733.0,36.126306880045746,-0.28670868161290114
1518,1.958,536,1168,331,2313,4733.0,36.12730466516389,-0.2867086816129007
1519,55.7,640,1016,483,2161,4733.0,36.128302450282035,-0.2867086816129007
1520,22.142,736,892,607,2037,4733.0,36.12930023540017,-0.28670868161290164
1521,0.0,1156,1459,1334,1765,4733.0,36.13628473122718,-0.2867086816129012
1522,49.413,1156,1459,1334,1765,4733.0,36.137282516345316,-0.28670868161290064
1523,93.312,1539,1701,1617,1615,4733.0,36.13828030146347,-0.28670868161290114
1524,87.963,1515,1677,1593,1590,4733.0,36.139278086581605,-0.28670868161290064
1525,28.147,2255,1377,2159,2091,4733.0,36.14227144193603,-0.28670868161290114
1526,62.752,2192,1315,2097,2028,4733.0,36.14326922705418,-0.28670868161290114
1527,14.962,1624,606,2170,2422,4733.0,36.147260367526755,-0.2867086816129012
1528,45.666,1624,606,2170,2422,4733.0,36.14825815264489,-0.2867086816129012
1529,16.872,1254,164,2371,2615,4733.0,36.15125150799932,-0.2867086816129011
1530,55.28,1254,164,2371,2615,4733.0,36.15224929311747,-0.28670868161290064
1531,7.21,830,1919,3423,2872,4733.0,36.16422271453518,-0.2867086816129012
1532,7.503,5000,252,5000,5000,4733.0,36.16821385500775,-0.28670868161290064
1533,29.571,1423,2009,1245,3289,4733.0,36.11034389376649,-0.28751745341094687
1534,1.781,1349,2084,1175,3205,4733.0,36.11134167892817,-0.2875174534109474
1535,27.542,1312,2183,1138,3168,4733.0,36.11233946408984,-0.2875174534109474
1536,147.194,1312,2183,1138,3168,4733.0,36.11333724925152,-0.2875174534109474
1537,50.202,1132,1636,958,2987,4733.0,36.11533281957489,-0.2875174534109483
1538,41.451,1005,1760,832,2860,4733.0,36.11732838989824,-0.28751745341094737
1539,15.816,918,1760,744,2658,4733.0,36.11832617505993,-0.28751745341094737
1540,21.784,918,1760,744,2658,4733.0,36.1193239602216,-0.28751745341094687
1541,69.729,1281,1736,413,2635,4733.0,36.12032174538328,-0.28751745341094787
1542,114.021,1281,1736,413,2635,4733.0,36.121319530544966,-0.2875174534109469
1543,101.391,1138,1742,269,2640,4733.0,36.12231731570664,-0.28751745341094737
1544,119.811,1007,1615,138,2582,4733.0,36.123315100868325,-0.28751745341094787
1545,88.707,778,1313,166,2681,4733.0,36.12431288603,-0.28751745341094687
1546,67.447,710,1342,165,2487,4733.0,36.12531067119168,-0.2875174534109474
1547,15.607,703,1334,165,2480,4733.0,36.126308456353364,-0.2875174534109474
1548,65.489,806,922,620,2166,4733.0,36.127306241515036,-0.28751745341094687
1549,52.778,735,973,548,2172,4733.0,36.12830402667672,-0.28751745341094787
1550,62.76,736,892,607,2037,4733.0,36.1293018118384,-0.28751745341094687
1551,2.123,828,800,700,1945,4733.0,36.13029959700008,-0.28751745341094737
1552,2.702,1262,1353,1228,1660,4733.0,36.13628630797015,-0.28751745341094687
1553,64.442,1316,1407,1283,1606,4733.0,36.13728409313183,-0.28751745341094787
1554,29.67,1515,1677,1593,1590,4733.0,36.13828187829351,-0.28751745341094687
1555,12.932,1417,1551,1468,1465,4733.0,36.13927966345519,-0.28751745341094737
1556,62.87,1410,1518,1434,1432,4733.0,36.14027744861688,-0.28751745341094737
1557,18.631,1596,579,2142,2395,4733.0,36.147261944748635,-0.2875174534109474
1558,55.846,1557,540,2104,2356,4733.0,36.148259729910315,-0.2875174534109474
1559,43.97,1425,407,2042,2294,4733.0,36.14925751507199,-0.28751745341094687
1560,17.139,1120,102,2189,2441,4733.0,36.15125308539535,-0.2875174534109469
1561,42.951,1089,0,2206,2450,4733.0,36.15225087055703,-0.28751745341094787
1562,36.885,212,877,2380,1829,4733.0,36.156242011203744,-0.28751745341094687
1563,0.0,212,877,2380,1829,4733.0,36.15723979636544,-0.28751745341094787
1564,32.722,830,1919,3423,2872,4733.0,36.16422429249719,-0.2875174534109474
1565,15.831,5000,168,5000,5000,4733.0,36.16821543314391,-0.28751745341094687
1566,14.343,5000,0,5000,5000,4733.0,36.169213218305586,-0.28751745341094737
1567,12.508,1413,2019,1240,3288,4733.0,36.11034547381606,-0.28832622523094387
1568,0.0,1349,2084,1175,3205,4733.0,36.11134325902141,-0.2883262252309444
1569,38.931,1182,2073,1008,3048,4733.0,36.112341044226746,-0.2883262252309439
1570,225.512,1192,2063,1019,3049,4733.0,36.11333882943208,-0.2883262252309439
1571,168.192,1078,1694,904,2933,4733.0,36.11433661463742,-0.2883262252309439
1572,72.354,1078,1694,904,2933,4733.0,36.11533439984276,-0.2883262252309439
1573,113.439,893,1850,719,2748,4733.0,36.1163321850481,-0.2883262252309439
1574,95.907,893,1850,719,2748,4733.0,36.11732997025344,-0.2883262252309444
1575,76.354,918,1760,744,2658,4733.0,36.11832775545877,-0.2883262252309435
1576,64.442,918,1760,744,2658,4733.0,36.11932554066412,-0.2883262252309444
1577,78.394,1205,1644,505,2543,4733.0,36.12032332586945,-0.2883262252309439
1578,130.207,1168,1587,379,2485,4733.0,36.12132111107479,-0.288326225230944
1579,149.399,1164,1587,313,2485,4733.0,36.12231889628013,-0.2883262252309444
1580,148.544,964,1575,95,2610,4733.0,36.12331668148548,-0.2883262252309435
1581,61.188,868,1479,0,2515,4733.0,36.124314466690805,-0.2883262252309439
1582,0.386,812,1424,55,2570,4733.0,36.12531225189615,-0.2883262252309444
1583,17.73,1001,821,814,2066,4733.0,36.12631003710149,-0.2883262252309435
1584,83.413,834,894,648,2138,4733.0,36.127307822306825,-0.28832622523094487
1585,103.515,806,922,620,2166,4733.0,36.12830560751217,-0.2883262252309435
1586,38.384,876,795,727,1994,4733.0,36.1293033927175,-0.2883262252309439
1587,53.963,888,739,760,1885,4733.0,36.13030117792284,-0.2883262252309439
1588,0.0,969,658,841,1804,4733.0,36.13129896312818,-0.2883262252309439
1589,0.386,1041,866,912,1745,4733.0,36.132296748333516,-0.288326225230944
1590,33.227,1173,734,1030,1612,4733.0,36.13329453353886,-0.2883262252309439
1591,58.21,1410,1518,1434,1432,4733.0,36.13928124477089,-0.2883262252309444
1592,99.185,1391,1457,1414,1412,4733.0,36.140279029976234,-0.2883262252309435
1593,109.388,1504,1343,1528,1526,4733.0,36.14127681518156,-0.2883262252309444
1594,98.799,1974,1096,1879,1810,4733.0,36.144270170797576,-0.2883262252309444
1595,61.987,1487,443,2006,2259,4733.0,36.148261311618946,-0.2883262252309439
1596,14.625,1425,407,2042,2294,4733.0,36.14925909682428,-0.2883262252309444
1597,0.0,1120,102,2189,2441,4733.0,36.15125466723496,-0.288326225230944
1598,26.909,991,121,2084,2337,4733.0,36.15225245244031,-0.2883262252309435
1599,0.99,212,877,2380,1829,4733.0,36.15624359326165,-0.2883262252309434
1600,10.117,212,877,2380,1829,4733.0,36.157241378467,-0.288326225230944
1601,0.22,0,1089,2593,2041,4733.0,36.15823916367233,-0.2883262252309444
1602,9.178,0,1089,2593,2041,4733.0,36.15923694887766,-0.2883262252309434
1603,21.302,723,1813,3316,2765,4733.0,36.16422587490437,-0.2883262252309439
1604,7.965,723,1813,3316,2765,4733.0,36.1652236601097,-0.2883262252309439
1605,159.95,916,2445,1128,3318,4733.0,36.1103470583042,-0.28913499707295276
1606,49.493,851,2356,1040,3229,4733.0,36.11134484355331,-0.28913499707295276
1607,11.555,1171,2084,998,3047,4733.0,36.11234262880244,-0.28913499707295276
1608,2.775,629,2112,796,2985,4733.0,36.11334041405155,-0.28913499707295276
1609,20.542,940,1831,767,2806,4733.0,36.11433819930067,-0.2891349970729537
